hhid,trust_share,trust_mean,income_pc,factor07,ubigeo
01543507211,0.14285714285714285,1.5714285714285714,786.117053361661,390.3323974609375,030602
01544900711,0.0625,2.0,1829.1115620566534,161.44622802734375,030304
01544901611,0.2,2.1,911.9802870332848,161.44622802734375,030304
01544906011,0.6,2.8,365.38437412116684,161.44622802734375,030304
01544906311,0.75,3.5,1111.6384587372036,161.44622802734375,030304
01546004711,0.25,2.125,847.1950676819446,161.44622802734375,030503
01546004811,0.1875,2.3125,686.7447191951151,161.44622802734375,030503
01546009911,0.25,2.5,4744.322373626364,161.44622802734375,030503
01546537811,0.15,2.0,454.86104203315205,161.44622802734375,030506
01546538011,0.0,1.8,900.2679025026133,161.44622802734375,030506
01546586411,0.13333333333333333,2.0,527.9327137674632,161.44622802734375,030506
01546586811,0.5714285714285714,2.2857142857142856,2272.127859308923,161.44622802734375,030506
01546586911,0.25,1.8333333333333333,723.8400225479999,161.44622802734375,030506
01546587111,0.0,1.9375,534.0217769033806,161.44622802734375,030506
01549101311,0.6,2.5,1152.9081920858016,161.44622802734375,030604
01549101411,0.0,1.4285714285714286,941.6958120001153,161.44622802734375,030604
01549103411,0.14285714285714285,1.8571428571428572,480.1424593863882,161.44622802734375,030604
01549103511,0.0,1.5,884.2475668585382,161.44622802734375,030604
01549103611,0.058823529411764705,1.588235294117647,381.6062124168381,161.44622802734375,030604
01549503311,0.16666666666666666,1.6666666666666667,566.9737461293395,161.44622802734375,030201
01549513511,0.0,2.0,1552.738841623881,161.44622802734375,030201
01549513611,0.11764705882352941,1.6470588235294117,1076.5473989808481,161.44622802734375,030201
01549513711,0.0,1.75,507.49716377428234,161.44622802734375,030201
01550101711,0.18181818181818182,2.0,719.969978218489,161.44622802734375,030203
01550101811,0.2,2.4,968.9517666538954,161.44622802734375,030203
01550110411,0.09523809523809523,1.8571428571428572,1018.7284330950605,161.44622802734375,030203
01551301211,0.6666666666666666,3.238095238095238,1191.7125521391329,161.44622802734375,030712
01551302311,0.0,1.1,422.1619425419547,161.44622802734375,030712
01551306811,0.0,1.2380952380952381,780.4744115422494,161.44622802734375,030712
01551310211,0.6,2.6,906.5766515992515,161.44622802734375,030712
01552705611,0.6666666666666666,2.5238095238095237,2444.88296464859,32.61547088623047,040129
01552710011,0.14285714285714285,1.8571428571428572,5023.6351598024885,32.61547088623047,040129
01552714311,0.0,1.0476190476190477,621.1332880755522,32.61547088623047,040129
01554502811,0.0,1.0476190476190477,592.3139397387267,284.9785461425781,040104
01554504011,0.047619047619047616,1.7619047619047619,648.7084642314461,284.9785461425781,040104
01554505211,0.23809523809523808,2.142857142857143,2057.299022265753,284.9785461425781,040104
01554508611,0.0,1.0476190476190477,353.97422613348505,284.9785461425781,040104
