pk,hh,trust_share,edad,mujer,educ_anios,sis,ocupado,ipcr_0,factor07,pobre,juntos,pension65,transfer
0173581651103,01735816511,0.3333333333333333,19.0,0.0,11.0,1.0,1.0,998.0250579258346,504.0861511230469,0.0,0.0,0.0,1.0
0173581821103,01735818211,0.047619047619047616,80.0,1.0,0.0,1.0,0.0,416.46722116743405,504.0861511230469,1.0,0.0,0.0,1.0
0174190621103,01741906211,0.0,33.0,0.0,17.0,0.0,1.0,2556.905311254018,504.0861511230469,0.0,0.0,0.0,0.0
0174430951103,01744309511,0.0,22.0,1.0,11.0,1.0,0.0,327.5183213182249,500.98748779296875,1.0,1.0,0.0,1.0
0175541221103,01755412211,0.0,18.0,0.0,13.0,1.0,0.0,734.3025603345309,274.2953796386719,0.0,0.0,0.0,1.0
0175780281103,01757802811,0.8095238095238095,25.0,0.0,17.0,1.0,0.0,2974.048712851327,423.255615234375,0.0,0.0,0.0,1.0
0175911631103,01759116311,0.047619047619047616,38.0,0.0,14.0,0.0,1.0,1335.8111295531303,71.79034423828125,0.0,0.0,0.0,0.0
0176171801103,01761718011,0.42857142857142855,20.0,1.0,14.0,1.0,1.0,628.5395425537445,348.8160705566406,0.0,0.0,0.0,1.0
0176520701103,01765207011,0.047619047619047616,20.0,0.0,11.0,1.0,1.0,582.2656528798592,423.255615234375,0.0,0.0,0.0,1.0
0176521031103,01765210311,0.047619047619047616,25.0,0.0,9.0,1.0,1.0,1012.761120292948,423.255615234375,0.0,0.0,0.0,1.0
0176680651103,01766806511,0.14285714285714285,20.0,1.0,11.0,1.0,1.0,476.1090097735867,348.8160705566406,0.0,0.0,1.0,1.0
0177730811103,01777308111,0.19047619047619047,38.0,1.0,6.0,1.0,1.0,342.97441109945726,210.93023681640625,1.0,1.0,1.0,1.0
0178150331103,01781503311,0.0,36.0,1.0,19.0,0.0,1.0,3078.3010013898215,831.163818359375,0.0,0.0,0.0,0.0
0178230261103,01782302611,0.14285714285714285,50.0,1.0,11.0,1.0,1.0,863.6886215474871,1843.927490234375,0.0,0.0,1.0,1.0
0179250211103,01792502111,0.0,44.0,0.0,11.0,1.0,1.0,1515.6267934980847,1843.927490234375,0.0,0.0,0.0,1.0
0179500101103,01795001011,0.14285714285714285,22.0,1.0,14.0,0.0,1.0,1318.2649446646371,1194.353515625,0.0,0.0,0.0,0.0
0181880781103,01818807811,0.19047619047619047,37.0,0.0,17.0,1.0,1.0,1016.0416666666666,623.3728637695312,1.0,0.0,0.0,1.0
0182261061103,01822610611,0.19047619047619047,23.0,0.0,17.0,1.0,1.0,3250.2727349599204,1382.945556640625,0.0,0.0,0.0,1.0
0182811051103,01828110511,0.0,54.0,0.0,11.0,1.0,1.0,565.9444444444445,513.296142578125,1.0,0.0,0.0,1.0
0183470481103,01834704811,0.047619047619047616,22.0,1.0,13.0,1.0,1.0,783.9447296142578,1843.927490234375,0.0,0.0,0.0,1.0
0183470651103,01834706511,0.14285714285714285,31.0,0.0,11.0,1.0,1.0,2376.25,1843.927490234375,0.0,0.0,0.0,1.0
0183690051103,01836900511,0.23809523809523808,22.0,0.0,14.0,1.0,1.0,2313.3135877782115,271.9292907714844,0.0,0.0,0.0,1.0
0184000881103,01840008811,0.0,25.0,0.0,14.0,1.0,1.0,1734.6398683907723,246.51165771484375,0.0,0.0,0.0,1.0
0184750561103,01847505611,0.0,28.0,1.0,9.0,1.0,1.0,704.9857042726318,271.9292907714844,1.0,1.0,0.0,1.0
0184960191103,01849601911,0.0,28.0,0.0,9.0,1.0,1.0,2423.6528488902363,246.51165771484375,0.0,0.0,0.0,1.0
0185690991103,01856909911,0.38095238095238093,20.0,1.0,13.0,1.0,0.0,1626.7717674890607,1.7854931354522705,0.0,0.0,0.0,1.0
0185860661103,01858606611,0.7142857142857143,30.0,0.0,14.0,0.0,1.0,1017.3260913666332,335.0876770019531,0.0,0.0,0.0,0.0
0186060061103,01860600611,0.42857142857142855,20.0,0.0,14.0,0.0,1.0,1485.3141027951294,251.3157501220703,0.0,0.0,0.0,0.0
0186190181103,01861901811,0.047619047619047616,82.0,1.0,14.0,0.0,0.0,7199.613821635209,1.7854931354522705,0.0,0.0,0.0,0.0
0186190331103,01861903311,0.14285714285714285,57.0,0.0,13.0,0.0,1.0,1154.3947058667995,1.7854931354522705,0.0,0.0,0.0,0.0
0186190601203,01861906012,0.09523809523809523,30.0,0.0,11.0,1.0,1.0,582.3044388277362,1.7854931354522705,1.0,0.0,0.0,1.0
0186480541103,01864805411,0.0,50.0,0.0,11.0,1.0,1.0,1162.258667140669,335.0876770019531,1.0,0.0,0.0,1.0
0186480661103,01864806611,0.3333333333333333,18.0,0.0,11.0,1.0,1.0,560.2094487761782,335.0876770019531,0.0,0.0,0.0,1.0
0186691021103,01866910211,0.0,28.0,0.0,9.0,1.0,0.0,249.46252167917467,335.0876770019531,1.0,1.0,0.0,1.0
0186920091103,01869200911,0.047619047619047616,21.0,1.0,14.0,1.0,0.0,449.3439755217374,335.0876770019531,1.0,1.0,0.0,1.0
0187140831103,01871408311,0.0,20.0,1.0,14.0,1.0,0.0,535.6610422639073,143.12680053710938,0.0,0.0,0.0,1.0
0187311251103,01873112511,0.42857142857142855,19.0,0.0,9.0,1.0,1.0,240.0850471854904,143.12680053710938,1.0,1.0,0.0,1.0
0187433681203,01874336812,0.09523809523809523,29.0,0.0,11.0,1.0,1.0,814.342386099973,143.12680053710938,0.0,0.0,0.0,1.0
0187760571103,01877605711,0.047619047619047616,24.0,1.0,11.0,1.0,0.0,334.2618862839333,143.12680053710938,1.0,1.0,0.0,1.0
0187860071103,01878600711,0.5238095238095238,25.0,0.0,11.0,1.0,1.0,1239.9367581212405,232.4430389404297,0.0,0.0,0.0,1.0
0188141091103,01881410911,0.047619047619047616,21.0,1.0,11.0,1.0,0.0,1322.562447891378,8.07864761352539,0.0,0.0,0.0,1.0
0189000761103,01890007611,0.047619047619047616,32.0,1.0,17.0,0.0,1.0,1563.0171825606562,155.0159454345703,0.0,0.0,0.0,0.0
0190650031103,01906500311,0.42857142857142855,18.0,0.0,14.0,1.0,0.0,432.00321805307055,300.8282165527344,1.0,0.0,0.0,1.0
0190650441103,01906504411,0.8095238095238095,19.0,1.0,14.0,1.0,1.0,397.0759155354961,300.8282165527344,1.0,1.0,0.0,1.0
0190720211103,01907202111,0.19047619047619047,20.0,1.0,14.0,1.0,0.0,1381.5522195272708,10.349015235900879,0.0,0.0,0.0,1.0
0191130191103,01911301911,0.09523809523809523,19.0,0.0,11.0,1.0,1.0,253.88254099290404,99.50567626953125,0.0,0.0,0.0,1.0
0191160301103,01911603011,0.2857142857142857,20.0,0.0,11.0,1.0,1.0,528.538757698829,99.50567626953125,1.0,1.0,0.0,1.0
0191471391103,01914713911,0.0,82.0,1.0,0.0,1.0,0.0,874.6310252104207,84.24923706054688,0.0,0.0,1.0,1.0
0191491551103,01914915511,0.0,22.0,0.0,14.0,1.0,0.0,886.0329158180814,84.24923706054688,0.0,1.0,0.0,1.0
0191990481103,01919904811,0.14285714285714285,26.0,1.0,11.0,1.0,1.0,1746.9029684291418,304.6889953613281,0.0,0.0,0.0,1.0
0191991461103,01919914611,0.3333333333333333,29.0,1.0,9.0,1.0,0.0,829.4099977514022,304.6889953613281,1.0,0.0,0.0,1.0
0192060481103,01920604811,0.6666666666666666,23.0,0.0,17.0,1.0,1.0,2076.695399310888,304.6889953613281,0.0,0.0,0.0,1.0
0192120941103,01921209411,0.09523809523809523,20.0,0.0,14.0,1.0,0.0,721.6746335389427,468.0500793457031,0.0,0.0,0.0,1.0
0192390261103,01923902611,0.047619047619047616,25.0,1.0,11.0,1.0,1.0,758.5687308017701,468.0500793457031,1.0,0.0,0.0,1.0
0192391081103,01923910811,0.19047619047619047,21.0,1.0,11.0,1.0,1.0,1067.638460712244,468.0500793457031,0.0,1.0,0.0,1.0
0192870651103,01928706511,0.19047619047619047,54.0,1.0,11.0,1.0,1.0,2896.615190904653,406.25201416015625,0.0,0.0,1.0,1.0
0193211041103,01932110411,0.0,40.0,1.0,17.0,0.0,1.0,1679.8895445724495,468.0500793457031,0.0,0.0,0.0,0.0
0193311131103,01933111311,0.19047619047619047,19.0,0.0,11.0,1.0,1.0,664.2107034572239,180.2781982421875,1.0,0.0,0.0,1.0
0193590541103,01935905411,0.0,28.0,0.0,13.0,1.0,1.0,2171.216606478607,406.25201416015625,0.0,1.0,0.0,1.0
0193790641103,01937906411,0.19047619047619047,24.0,0.0,13.0,1.0,1.0,968.8322699438536,406.25201416015625,0.0,0.0,0.0,1.0
0193980851103,01939808511,0.09523809523809523,25.0,1.0,6.0,0.0,0.0,239.86335958059027,285.052734375,1.0,1.0,1.0,1.0
0194170381103,01941703811,0.38095238095238093,20.0,1.0,14.0,1.0,0.0,577.7361521705658,285.052734375,0.0,0.0,0.0,1.0
0194171151103,01941711511,0.19047619047619047,38.0,0.0,11.0,0.0,1.0,1500.5799124787573,285.052734375,0.0,0.0,0.0,0.0
0194191201103,01941912011,0.6190476190476191,18.0,1.0,11.0,1.0,0.0,862.315630329089,285.052734375,1.0,1.0,0.0,1.0
0195100541103,01951005411,0.0,41.0,1.0,14.0,0.0,1.0,1505.2621656923536,508.4494323730469,0.0,0.0,0.0,0.0
0196430041103,01964300411,0.19047619047619047,21.0,0.0,11.0,1.0,1.0,757.6967767912867,93.73884582519531,0.0,0.0,0.0,1.0
0196431671103,01964316711,0.14285714285714285,34.0,0.0,17.0,1.0,1.0,3905.3695884120766,93.73884582519531,0.0,0.0,0.0,1.0
0196510291103,01965102911,0.0,30.0,1.0,14.0,1.0,0.0,576.6089062453709,124.9851303100586,0.0,0.0,1.0,1.0
0196971551103,01969715511,0.5714285714285714,26.0,0.0,6.0,1.0,1.0,425.3995192701966,155.94239807128906,0.0,0.0,1.0,1.0
0197191041103,01971910411,0.0,21.0,0.0,9.0,1.0,1.0,706.495898893778,155.94239807128906,0.0,1.0,0.0,1.0
0197341421103,01973414211,0.19047619047619047,32.0,0.0,17.0,1.0,1.0,4496.125754528211,93.73884582519531,0.0,0.0,0.0,1.0
0197690281103,01976902811,0.5238095238095238,42.0,1.0,13.0,1.0,1.0,1081.7503180685005,449.50360107421875,1.0,0.0,0.0,1.0
0198000071103,01980000711,0.0,18.0,1.0,11.0,0.0,0.0,1774.83477254328,155.94239807128906,0.0,0.0,0.0,0.0
0198220991103,01982209911,0.0,24.0,1.0,14.0,1.0,1.0,1433.1825481156493,155.94239807128906,0.0,0.0,0.0,1.0
0198470771103,01984707711,0.14285714285714285,18.0,1.0,11.0,0.0,0.0,556.8236980072327,38.414669036865234,0.0,0.0,0.0,0.0
0198740411103,01987404111,0.42857142857142855,18.0,1.0,11.0,1.0,0.0,1040.3478710208378,38.414669036865234,0.0,0.0,0.0,1.0
0198740591103,01987405911,0.09523809523809523,30.0,0.0,11.0,1.0,1.0,802.4061394028698,38.414669036865234,0.0,0.0,0.0,1.0
0199180161103,01991801611,0.23809523809523808,21.0,1.0,14.0,1.0,0.0,1263.1681932755357,7.13635778427124,0.0,0.0,0.0,1.0
0199260641103,01992606411,0.09523809523809523,30.0,0.0,13.0,0.0,1.0,716.5266698394089,363.7480163574219,0.0,0.0,0.0,0.0
0199320381103,01993203811,0.19047619047619047,30.0,0.0,17.0,1.0,1.0,2102.2610020445086,7.13635778427124,0.0,0.0,0.0,1.0
0200510581103,02005105811,0.047619047619047616,33.0,0.0,11.0,1.0,1.0,790.4339694742284,17.670297622680664,0.0,0.0,0.0,1.0
0201190041103,02011900411,0.23809523809523808,20.0,0.0,14.0,1.0,0.0,1386.2678409282955,149.6676788330078,0.0,0.0,0.0,1.0
0201411241103,02014112411,0.14285714285714285,19.0,0.0,13.0,1.0,0.0,699.4104639801828,78.5182876586914,0.0,1.0,0.0,1.0
0201580261103,02015802611,0.14285714285714285,33.0,1.0,17.0,0.0,1.0,1295.3137198496177,78.51827239990234,0.0,0.0,1.0,1.0
0201670931103,02016709311,0.047619047619047616,20.0,0.0,13.0,1.0,1.0,807.8563297622343,14.333945274353027,0.0,0.0,0.0,1.0
0201870451103,02018704511,0.09523809523809523,19.0,1.0,13.0,1.0,1.0,802.4364982043204,217.79116821289062,0.0,0.0,1.0,1.0
0202690671103,02026906711,0.6666666666666666,23.0,0.0,17.0,0.0,1.0,1410.6758415818865,31.20713233947754,0.0,0.0,0.0,0.0
0202920821103,02029208211,0.09523809523809523,35.0,0.0,14.0,1.0,1.0,6111.123354282697,41.6095085144043,0.0,0.0,0.0,1.0
0203342491103,02033424911,0.09523809523809523,19.0,0.0,11.0,1.0,1.0,763.5545407847193,73.78076934814453,0.0,0.0,0.0,1.0
0205600351103,02056003511,0.5714285714285714,24.0,0.0,14.0,1.0,0.0,1306.739227443407,124.9851303100586,0.0,1.0,0.0,1.0
0206310191103,02063101911,0.5238095238095238,18.0,1.0,9.0,0.0,0.0,1701.692011833191,1194.353515625,0.0,0.0,0.0,0.0
0207101181103,02071011811,0.42857142857142855,63.0,0.0,9.0,1.0,1.0,1580.8368133468566,246.51165771484375,0.0,0.0,0.0,1.0
0150040191103,01500401911,0.47619047619047616,23.0,1.0,14.0,1.0,1.0,2844.360966039907,85.9923324584961,0.0,0.0,0.0,1.0
0150510781103,01505107811,0.0,29.0,0.0,9.0,1.0,1.0,1505.519530347082,291.336181640625,0.0,0.0,0.0,1.0
0150511111103,01505111111,0.3333333333333333,42.0,0.0,14.0,0.0,1.0,2411.5458726714464,291.336181640625,0.0,0.0,0.0,0.0
0150940451103,01509404511,0.5238095238095238,39.0,0.0,11.0,1.0,1.0,467.77476168035776,87.88585662841797,0.0,0.0,1.0,1.0
0151821291103,01518212911,0.2857142857142857,19.0,1.0,13.0,1.0,0.0,903.0218115930411,61.00482940673828,0.0,0.0,0.0,1.0
0151860271103,01518602711,0.0,40.0,0.0,11.0,1.0,1.0,2857.770391221074,445.8636169433594,0.0,0.0,0.0,1.0
0152631121103,01526311211,0.09523809523809523,44.0,0.0,3.0,1.0,1.0,1255.800606814447,356.9855651855469,0.0,0.0,0.0,1.0
0152710461103,01527104611,0.14285714285714285,19.0,1.0,14.0,1.0,0.0,147.8959951260786,95.59923553466797,0.0,0.0,0.0,1.0
0153202061103,01532020611,0.0,30.0,0.0,3.0,1.0,1.0,160.06112855307305,95.59923553466797,1.0,0.0,0.0,1.0
0153202081103,01532020811,0.5714285714285714,34.0,1.0,14.0,1.0,1.0,841.9123453689264,95.59923553466797,0.0,0.0,0.0,1.0
0153210341103,01532103411,0.2857142857142857,22.0,0.0,11.0,1.0,1.0,340.98825958956274,95.59923553466797,1.0,0.0,0.0,1.0
0153860761103,01538607611,0.0,26.0,1.0,11.0,1.0,1.0,375.35343460350657,238.68624877929688,1.0,1.0,0.0,1.0
0154100111103,01541001111,0.3333333333333333,26.0,0.0,11.0,1.0,1.0,470.81874255376727,63.263607025146484,1.0,0.0,0.0,1.0
0154401131103,01544011311,0.09523809523809523,35.0,0.0,9.0,1.0,1.0,856.1624680177532,379.5422058105469,0.0,0.0,0.0,1.0
0154860391103,01548603911,0.047619047619047616,39.0,0.0,14.0,0.0,0.0,374.7016293652915,166.44432067871094,0.0,0.0,1.0,1.0
0154900181103,01549001811,0.0,29.0,0.0,14.0,0.0,1.0,4639.687191583988,166.44432067871094,0.0,0.0,0.0,0.0
0155090491103,01550904911,0.09523809523809523,27.0,0.0,11.0,1.0,1.0,628.7172556560989,166.44432067871094,0.0,0.0,0.0,1.0
0155090511103,01550905111,0.0,20.0,0.0,13.0,1.0,0.0,692.1787755648979,166.44432067871094,0.0,0.0,0.0,1.0
0155091401103,01550914011,0.14285714285714285,19.0,1.0,11.0,1.0,1.0,1879.6902143183884,166.44432067871094,0.0,0.0,0.0,1.0
0155091441103,01550914411,0.09523809523809523,19.0,1.0,13.0,1.0,0.0,780.9890610724325,166.44432067871094,0.0,0.0,0.0,1.0
0155100701103,01551007011,1.0,19.0,0.0,11.0,1.0,1.0,1761.9781571807432,166.44432067871094,0.0,1.0,0.0,1.0
0155311431103,01553114311,0.19047619047619047,22.0,1.0,14.0,1.0,1.0,3201.296604868128,281.16937255859375,0.0,0.0,0.0,1.0
0155311581103,01553115811,0.8095238095238095,37.0,0.0,17.0,1.0,1.0,3143.758725587801,281.16937255859375,0.0,0.0,0.0,1.0
0156560291103,01565602911,0.23809523809523808,19.0,1.0,11.0,1.0,1.0,456.1525111348315,281.16937255859375,1.0,0.0,0.0,1.0
0157290021103,01572900211,0.0,24.0,1.0,11.0,0.0,0.0,1459.5348101800193,281.16937255859375,0.0,0.0,0.0,0.0
0157580791103,01575807911,0.09523809523809523,23.0,1.0,11.0,1.0,0.0,874.67967287819,184.83187866210938,0.0,0.0,0.0,1.0
0157600431103,01576004311,0.09523809523809523,19.0,1.0,11.0,1.0,0.0,704.9081357465193,184.83187866210938,0.0,0.0,0.0,1.0
0157660161103,01576601611,0.0,53.0,0.0,11.0,1.0,1.0,367.71885259829617,184.83187866210938,1.0,0.0,1.0,1.0
0157830041103,01578300411,0.19047619047619047,31.0,1.0,17.0,1.0,1.0,1256.883044251187,155.53472900390625,0.0,0.0,0.0,1.0
0158890161103,01588901611,0.5714285714285714,18.0,0.0,11.0,1.0,0.0,307.5983581380388,181.6471405029297,1.0,0.0,0.0,1.0
0159860241103,01598602411,0.0,27.0,0.0,17.0,0.0,1.0,1156.7350940996844,525.0515747070312,1.0,0.0,0.0,0.0
0160081081103,01600810811,0.19047619047619047,40.0,1.0,14.0,0.0,1.0,1277.2006511990455,754.3316040039062,0.0,0.0,0.0,0.0
0160520691103,01605206911,0.0,27.0,1.0,11.0,1.0,0.0,1033.1068633566945,383.3153076171875,1.0,0.0,0.0,1.0
0160921791103,01609217911,0.047619047619047616,66.0,1.0,0.0,1.0,1.0,484.44179822910456,383.3153076171875,1.0,0.0,1.0,1.0
0161530721103,01615307211,0.0,18.0,0.0,11.0,0.0,1.0,1183.0453644878346,228.67738342285156,1.0,1.0,0.0,1.0
0161533021103,01615330211,0.5238095238095238,19.0,0.0,14.0,1.0,1.0,649.7196985464574,228.67738342285156,0.0,0.0,0.0,1.0
0161671151103,01616711511,0.38095238095238093,34.0,0.0,11.0,1.0,1.0,996.6388888888889,302.7744140625,0.0,0.0,0.0,1.0
0161880111103,01618801111,0.0,18.0,1.0,14.0,0.0,1.0,1480.1351911624272,645.6915893554688,0.0,0.0,0.0,0.0
0161881041103,01618810411,0.8571428571428571,24.0,0.0,14.0,0.0,1.0,1088.0872381528218,645.6915893554688,0.0,0.0,0.0,0.0
0161940421103,01619404211,0.0,19.0,1.0,14.0,1.0,0.0,1086.6118020365636,106.407958984375,0.0,0.0,0.0,1.0
0161941201103,01619412011,0.14285714285714285,37.0,0.0,19.0,0.0,1.0,3756.1944444444443,106.407958984375,0.0,0.0,0.0,0.0
0162061131103,01620611311,0.0,25.0,1.0,9.0,0.0,1.0,1382.736111111111,274.31304931640625,1.0,0.0,0.0,0.0
0162310241103,01623102411,0.6666666666666666,23.0,1.0,14.0,1.0,0.0,1317.8115496064227,645.6915893554688,0.0,0.0,0.0,1.0
0162390544403,01623905444,0.6190476190476191,40.0,0.0,,0.0,1.0,968.8456694285074,302.7744140625,0.0,0.0,0.0,0.0
0162640791103,01626407911,0.047619047619047616,50.0,1.0,17.0,0.0,1.0,1842.6725486384498,111.57056427001953,0.0,0.0,0.0,0.0
0163400151103,01634001511,0.47619047619047616,20.0,1.0,11.0,1.0,1.0,585.5643579822067,349.9273681640625,0.0,0.0,0.0,1.0
0163400281103,01634002811,0.6666666666666666,18.0,0.0,11.0,1.0,0.0,834.1271092887441,349.9273681640625,0.0,0.0,0.0,1.0
0163540931103,01635409311,0.14285714285714285,30.0,0.0,17.0,1.0,1.0,1705.6627806638166,797.4550170898438,0.0,0.0,0.0,1.0
0163740531103,01637405311,0.7142857142857143,22.0,0.0,14.0,0.0,1.0,5956.456405010548,598.0912475585938,0.0,0.0,0.0,0.0
0163940661103,01639406611,0.3333333333333333,20.0,1.0,11.0,1.0,0.0,720.2249644804617,349.9273681640625,0.0,0.0,0.0,1.0
0164480321103,01644803211,0.09523809523809523,23.0,1.0,11.0,0.0,1.0,765.9752366737721,322.0301513671875,0.0,0.0,1.0,1.0
0165100781103,01651007811,0.7619047619047619,29.0,1.0,9.0,1.0,1.0,860.9542707863163,210.3343048095703,0.0,0.0,0.0,1.0
0165200101103,01652001011,0.14285714285714285,28.0,0.0,13.0,1.0,1.0,1420.5906063366142,210.3343048095703,0.0,0.0,0.0,1.0
0165200861103,01652008611,0.14285714285714285,30.0,1.0,11.0,1.0,1.0,489.11844822940657,210.3343048095703,0.0,1.0,0.0,1.0
0165420421103,01654204211,0.047619047619047616,26.0,0.0,13.0,1.0,0.0,494.47623323514375,72.39143371582031,1.0,0.0,0.0,1.0
0165421021103,01654210211,0.09523809523809523,22.0,1.0,14.0,1.0,0.0,938.9962734916046,72.39143371582031,0.0,1.0,0.0,1.0
0165660391103,01656603911,0.14285714285714285,54.0,1.0,9.0,1.0,1.0,644.8151892720302,169.70327758789062,1.0,0.0,1.0,1.0
0165911451103,01659114511,0.09523809523809523,19.0,0.0,14.0,1.0,0.0,401.68249787062814,169.70327758789062,1.0,1.0,0.0,1.0
0167350571103,01673505711,0.7142857142857143,18.0,0.0,14.0,0.0,0.0,2463.4582668102457,87.50183868408203,0.0,0.0,0.0,0.0
0167430751103,01674307511,0.6666666666666666,25.0,1.0,17.0,1.0,1.0,1413.0743995735845,123.13386535644531,0.0,0.0,0.0,1.0
0168580241103,01685802411,0.5714285714285714,20.0,1.0,14.0,1.0,0.0,2243.611891673771,82.6834716796875,0.0,0.0,0.0,1.0
0168920141103,01689201411,0.047619047619047616,36.0,0.0,17.0,0.0,1.0,2133.040048518474,199.7691192626953,0.0,0.0,0.0,0.0
0168920881103,01689208811,0.047619047619047616,53.0,1.0,11.0,0.0,1.0,1313.2668682752312,199.7691192626953,0.0,0.0,0.0,0.0
0168950891103,01689508911,0.6666666666666666,19.0,1.0,11.0,1.0,0.0,974.4625667469697,263.3663330078125,0.0,0.0,0.0,1.0
0168951321103,01689513211,0.14285714285714285,30.0,0.0,9.0,0.0,1.0,1538.3929729109366,263.3663330078125,0.0,0.0,0.0,0.0
0168990141203,01689901412,0.047619047619047616,29.0,0.0,17.0,1.0,0.0,450.1772862104538,199.7691192626953,0.0,0.0,0.0,1.0
0170080781103,01700807811,0.0,37.0,0.0,14.0,1.0,0.0,1642.7991438763024,263.3663330078125,0.0,0.0,0.0,1.0
0170080981103,01700809811,0.23809523809523808,27.0,0.0,17.0,0.0,1.0,3326.523560569196,263.3663330078125,0.0,0.0,0.0,0.0
0170390351103,01703903511,0.5714285714285714,24.0,0.0,11.0,1.0,0.0,1357.7458171419173,263.3663330078125,0.0,0.0,0.0,1.0
0170640091103,01706400911,0.6666666666666666,18.0,0.0,11.0,1.0,1.0,1336.0342700665628,263.3663330078125,0.0,0.0,0.0,1.0
0170840611103,01708406111,0.3333333333333333,21.0,0.0,14.0,1.0,1.0,1022.018505370016,52.6052360534668,0.0,0.0,0.0,1.0
0170931761103,01709317611,0.09523809523809523,38.0,0.0,14.0,0.0,1.0,4660.030226850178,52.6052360534668,0.0,0.0,0.0,0.0
0171411031203,01714110312,0.23809523809523808,21.0,1.0,14.0,0.0,1.0,1626.461089518777,20.770654678344727,0.0,0.0,0.0,0.0
0171630481103,01716304811,0.19047619047619047,30.0,1.0,14.0,0.0,1.0,720.0012961524874,292.0252380371094,1.0,0.0,0.0,0.0
0171690281103,01716902811,0.14285714285714285,19.0,0.0,11.0,1.0,0.0,458.30167494181774,600.356689453125,1.0,0.0,0.0,1.0
0171701051103,01717010511,0.19047619047619047,24.0,0.0,14.0,1.0,1.0,1968.184677502713,600.356689453125,0.0,0.0,0.0,1.0
0172650681103,01726506811,0.5714285714285714,18.0,1.0,11.0,1.0,0.0,374.45967262426484,244.31187438964844,1.0,1.0,0.0,1.0
0172960171103,01729601711,0.47619047619047616,21.0,0.0,11.0,1.0,1.0,926.8299435089399,210.32423400878906,0.0,1.0,0.0,1.0
0172981321103,01729813211,0.14285714285714285,23.0,0.0,11.0,0.0,1.0,1543.3557435588334,210.32423400878906,0.0,0.0,0.0,0.0
0173120301103,01731203011,0.047619047619047616,20.0,0.0,11.0,1.0,1.0,1495.6666808989614,210.32423400878906,0.0,0.0,0.0,1.0
0173570441103,01735704411,0.2857142857142857,52.0,1.0,17.0,0.0,1.0,2326.4151009757434,319.470947265625,0.0,0.0,0.0,0.0
0173730221103,01737302211,0.23809523809523808,27.0,1.0,14.0,1.0,0.0,361.1657989199479,55.27219009399414,0.0,0.0,0.0,1.0
0173750911103,01737509111,0.19047619047619047,54.0,0.0,11.0,1.0,1.0,2672.0416280575696,546.8960571289062,0.0,0.0,0.0,1.0
0174091001103,01740910011,0.6666666666666666,22.0,0.0,11.0,1.0,0.0,1588.2243329737028,546.8960571289062,0.0,1.0,0.0,1.0
0174360821103,01743608211,0.0,23.0,1.0,14.0,1.0,1.0,3102.7946710157394,425.96124267578125,0.0,0.0,0.0,1.0
0174410451103,01744104511,0.23809523809523808,40.0,0.0,14.0,0.0,1.0,2203.5626945264426,729.1947631835938,0.0,0.0,0.0,0.0
0175561311103,01755613111,0.2857142857142857,18.0,0.0,11.0,1.0,1.0,1899.6826283719952,310.8786926269531,0.0,1.0,0.0,1.0
0175821081103,01758210811,0.3333333333333333,19.0,1.0,14.0,1.0,0.0,5888.609609574694,170.94793701171875,0.0,0.0,0.0,1.0
0175940361103,01759403611,0.0,56.0,1.0,0.0,1.0,0.0,651.4755637494897,448.5355224609375,0.0,0.0,1.0,1.0
0175941221103,01759412211,0.09523809523809523,38.0,1.0,11.0,1.0,0.0,691.3646396006302,448.5355224609375,1.0,0.0,0.0,1.0
0176471541103,01764715411,0.23809523809523808,74.0,1.0,19.0,0.0,0.0,1445.8220977329668,85.01604461669922,0.0,0.0,0.0,0.0
0176641291103,01766412911,0.42857142857142855,32.0,0.0,17.0,1.0,1.0,2415.630159211543,448.5355224609375,0.0,0.0,0.0,1.0
0176840131103,01768401311,0.2857142857142857,41.0,1.0,11.0,1.0,0.0,976.5104923103981,353.48199462890625,0.0,0.0,0.0,1.0
0176890631203,01768906312,0.2857142857142857,27.0,0.0,11.0,1.0,1.0,1378.0508756891973,353.48199462890625,0.0,0.0,0.0,1.0
0177230861103,01772308611,0.047619047619047616,20.0,0.0,11.0,1.0,0.0,347.2190342707925,227.9305877685547,0.0,0.0,0.0,1.0
0177330211103,01773302111,0.0,75.0,1.0,3.0,1.0,0.0,1274.1971613125927,353.48199462890625,0.0,0.0,1.0,1.0
0177330562303,01773305623,0.09523809523809523,25.0,0.0,11.0,1.0,1.0,598.5416440687964,353.48199462890625,1.0,1.0,0.0,1.0
0177480671103,01774806711,0.7619047619047619,54.0,1.0,9.0,1.0,1.0,2081.7297351467837,448.5355224609375,0.0,0.0,1.0,1.0
0177481121103,01774811211,0.0,32.0,0.0,17.0,1.0,1.0,1743.7473771655632,448.5355224609375,0.0,0.0,0.0,1.0
0177481311103,01774813111,0.19047619047619047,23.0,1.0,9.0,1.0,1.0,867.7915866761691,448.5355224609375,0.0,1.0,1.0,1.0
0177830011103,01778300111,0.09523809523809523,19.0,1.0,14.0,1.0,0.0,398.24443858693473,195.50233459472656,0.0,0.0,0.0,1.0
0178490531103,01784905311,0.0,26.0,0.0,11.0,0.0,1.0,1605.2128773530324,475.8613586425781,0.0,0.0,0.0,0.0
0179040531103,01790405311,0.47619047619047616,71.0,1.0,6.0,0.0,0.0,1594.625916004181,1748.5126953125,0.0,0.0,0.0,0.0
0179611461103,01796114611,0.09523809523809523,37.0,1.0,14.0,0.0,1.0,1212.8666666666666,1748.5126953125,0.0,0.0,0.0,0.0
