UBIGEO,DEPARTAMEN,PROVINCIA,DISTRITO,left21,left26
150104,LIMA,LIMA,BARRANCO,20.818910683115885,23.719624358601994
150105,LIMA,LIMA,BREÑA,28.000497663745197,31.58768969091344
150106,LIMA,LIMA,CARABAYLLO,44.35145465384031,43.657458444113004
150107,LIMA,LIMA,CHACLACAYO,36.68741988646768,37.37041805000339
150108,LIMA,LIMA,CHORRILLOS,28.46941881527537,30.38427259192095
150109,LIMA,LIMA,CIENEGUILLA,43.33837184193479,45.2947435624601
150110,LIMA,LIMA,COMAS,36.8851673494813,37.7013647061742
150111,LIMA,LIMA,EL AGUSTINO,37.647640148556675,37.64988009592326
150112,LIMA,LIMA,INDEPENDENCIA,37.39644882013281,37.78800773694391
150113,LIMA,LIMA,JESUS MARIA,25.495601943022187,30.59584763405165
150114,LIMA,LIMA,LA MOLINA,21.44175945732714,24.57012435325747
150115,LIMA,LIMA,LA VICTORIA,29.913329170754913,30.91457062062807
150116,LIMA,LIMA,LINCE,25.021950651351982,28.921851161213766
150117,LIMA,LIMA,LOS OLIVOS,36.253911105396256,37.79643098011338
150118,LIMA,LIMA,LURIGANCHO,47.92664064226265,47.00797467583856
150119,LIMA,LIMA,LURIN,35.152389611416375,35.91950386027085
150120,LIMA,LIMA,MAGDALENA DEL MAR,20.826039282072987,24.970623892567378
150121,LIMA,LIMA,PUEBLO LIBRE,22.409289241015042,26.912981455064195
150122,LIMA,LIMA,MIRAFLORES,15.44514702251232,18.90508865229481
150123,LIMA,LIMA,PACHACAMAC,46.851376889848815,46.16330440501551
150124,LIMA,LIMA,PUCUSANA,36.47877681424007,39.05125408942203
150125,LIMA,LIMA,PUENTE PIEDRA,45.511583520504466,43.92454704427636
150126,LIMA,LIMA,PUNTA HERMOSA,24.96973888984956,33.16055108443596
150127,LIMA,LIMA,PUNTA NEGRA,27.962962962962962,30.61876998307316
150128,LIMA,LIMA,RIMAC,30.27773252972797,32.02560585276635
150129,LIMA,LIMA,SAN BARTOLO,31.082103670071888,31.242580134546895
150130,LIMA,LIMA,SAN BORJA,16.075165678409487,19.34388885129801
150131,LIMA,LIMA,SAN ISIDRO,11.886447899950197,15.801673056814222
150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,41.995124001120615,41.327951118609946
150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,35.099615962333395,36.474920919947294
150134,LIMA,LIMA,SAN LUIS,29.678433548327437,31.26134408221955
150135,LIMA,LIMA,SAN MARTIN DE PORRES,34.13681849116528,35.40796963946869
150136,LIMA,LIMA,SAN MIGUEL,21.10188611136179,24.96937850043478
150137,LIMA,LIMA,SANTA ANITA,41.61345002940464,41.50002138000827
150138,LIMA,LIMA,SANTA MARIA DEL MAR,21.04404567699837,21.949152542372882
150139,LIMA,LIMA,SANTA ROSA,45.07781080608498,43.892794376098415
150140,LIMA,LIMA,SANTIAGO DE SURCO,17.80847040412109,21.102441785252264
150141,LIMA,LIMA,SURQUILLO,23.671879491749554,26.71650092930499
150142,LIMA,LIMA,VILLA EL SALVADOR,35.647742867737286,36.70655427700835
150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,36.39429901765942,37.33122477506005
150201,LIMA,BARRANCA,BARRANCA,41.44261126387616,41.73188282896809
150202,LIMA,BARRANCA,PARAMONGA,50.875850990591296,50.171952617500956
150203,LIMA,BARRANCA,PATIVILCA,45.25107045543013,44.475893952259646
150204,LIMA,BARRANCA,SUPE,43.36651314812064,43.252526586960826
150205,LIMA,BARRANCA,SUPE PUERTO,46.578538102643854,46.79727664304571
150301,LIMA,CAJATAMBO,CAJATAMBO,60.54852320675106,59.750566893424036
150302,LIMA,CAJATAMBO,COPA,30.858468677494198,37.00623700623701
150303,LIMA,CAJATAMBO,GORGOR,37.786259541984734,28.608923884514436
150304,LIMA,CAJATAMBO,HUANCAPON,46.27539503386004,47.35632183908046
150305,LIMA,CAJATAMBO,MANAS,39.44636678200692,37.60539629005059
150401,LIMA,CANTA,CANTA,54.80722303562713,51.64058556284705
150402,LIMA,CANTA,ARAHUAY,32.35294117647059,28.849557522123895
150403,LIMA,CANTA,HUAMANTANGA,30.816326530612244,34.48275862068966
150404,LIMA,CANTA,HUAROS,47.38617200674536,41.06583072100314
150405,LIMA,CANTA,LACHAQUI,45.55555555555556,42.47422680412371
150406,LIMA,CANTA,SAN BUENAVENTURA,40.75342465753425,42.090395480225986
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,57.98786653185035,52.233676975945016
150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,43.536750574966135,45.31583215690986
150502,LIMA,CAÑETE,ASIA,45.31227358353862,45.55016181229774
150503,LIMA,CAÑETE,CALANGO,43.68131868131868,38.321853475266124
150504,LIMA,CAÑETE,CERRO AZUL,41.36191677175284,41.14365411436541
150505,LIMA,CAÑETE,CHILCA,43.627879848352286,44.52812788195512
150506,LIMA,CAÑETE,COAYLLO,37.23175965665236,38.879003558718864
150507,LIMA,CAÑETE,IMPERIAL,46.326682058047496,46.9312550298615
150508,LIMA,CAÑETE,LUNAHUANA,32.57747543461829,30.231702831923503
150509,LIMA,CAÑETE,MALA,47.07738292925938,47.43764860626296
150510,LIMA,CAÑETE,NUEVO IMPERIAL,47.63216280315201,47.17210622339347
150511,LIMA,CAÑETE,PACARAN,50.801131008482564,48.89589905362776
150512,LIMA,CAÑETE,QUILMANA,47.107525740367265,47.26573762614128
150513,LIMA,CAÑETE,SAN ANTONIO,46.71322925225965,46.67857142857143
150514,LIMA,CAÑETE,SAN LUIS,45.742598482994865,45.88066483319383
150515,LIMA,CAÑETE,SANTA CRUZ DE FLORES,49.943630214205186,47.11987545407369
150516,LIMA,CAÑETE,ZUÑIGA,58.17972350230415,54.842615012106535
150601,LIMA,HUARAL,HUARAL,42.39794124228765,43.239430068683234
150602,LIMA,HUARAL,ATAVILLOS ALTO,40.21739130434783,36.38676844783715
150603,LIMA,HUARAL,ATAVILLOS BAJO,43.02325581395349,44.62809917355372
150604,LIMA,HUARAL,AUCALLAMA,46.29588920641899,45.06521135880122
150605,LIMA,HUARAL,CHANCAY,45.381526104417674,46.54613995964745
150606,LIMA,HUARAL,IHUARI,42.55608429639701,42.212041884816756
150607,LIMA,HUARAL,LAMPIAN,45.80419580419581,40.90909090909091
150608,LIMA,HUARAL,PACARAOS,30.265848670756647,27.196652719665273
150609,LIMA,HUARAL,SAN MIGUEL DE ACOS,38.197424892703864,40.22435897435897
150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,31.73076923076923,31.73431734317343
150611,LIMA,HUARAL,SUMBILCA,32.35294117647059,31.09404990403071
150612,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,41.358024691358025,43.60730593607306
150701,LIMA,HUAROCHIRI,MATUCANA,53.643966547192356,52.010129787907566
150702,LIMA,HUAROCHIRI,ANTIOQUIA,42.42144177449168,42.20183486238532
150703,LIMA,HUAROCHIRI,CALLAHUANCA,45.42483660130719,45.101351351351354
150704,LIMA,HUAROCHIRI,CARAMPOMA,64.72727272727273,60.30534351145038
150705,LIMA,HUAROCHIRI,CHICLA,69.7653429602888,65.92015579357351
150706,LIMA,HUAROCHIRI,CUENCA,60.06006006006006,56.44444444444444
150707,LIMA,HUAROCHIRI,HUACHUPAMPA,53.69318181818182,52.18446601941748
150708,LIMA,HUAROCHIRI,HUANZA,64.97326203208556,64.20047732696898
150709,LIMA,HUAROCHIRI,HUAROCHIRI,55.19399249061327,60.07802340702211
150710,LIMA,HUAROCHIRI,LAHUAYTAMBO,59.04255319148936,50.0
150711,LIMA,HUAROCHIRI,LANGA,50.865051903114185,41.11969111969112
150712,LIMA,HUAROCHIRI,SAN PEDRO DE LARAOS,52.68292682926829,42.410714285714285
150713,LIMA,HUAROCHIRI,MARIATANA,55.40704738760632,46.841477949940405
150714,LIMA,HUAROCHIRI,RICARDO PALMA,48.877374784110536,44.91620111731844
150715,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,59.04365904365904,57.10627400768246
150716,LIMA,HUAROCHIRI,SAN ANTONIO,56.20376948472565,53.19359448862179
150717,LIMA,HUAROCHIRI,SAN BARTOLOME,56.25680087051143,54.74189675870348
150718,LIMA,HUAROCHIRI,SAN DAMIAN,27.88888888888889,27.25
150719,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,55.45851528384279,53.205128205128204
150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,48.58490566037736,53.333333333333336
150721,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,64.73029045643153,65.17189835575486
150722,LIMA,HUAROCHIRI,SAN MATEO,52.024364027230384,47.983257229832574
150723,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,34.84626647144949,32.98192771084337
150724,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,62.640449438202246,58.490566037735846
150725,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,64.34108527131782,55.932203389830505
150726,LIMA,HUAROCHIRI,SANGALLAYA,44.927536231884055,48.525469168900806
150727,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,48.167888074616926,45.983213429256594
150728,LIMA,HUAROCHIRI,SANTA EULALIA,50.01858966414673,46.158690176322416
150729,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,44.160583941605836,40.969162995594715
150730,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,32.4468085106383,29.836829836829835
150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,50.143724049824336,44.059239313362504
150732,LIMA,HUAROCHIRI,SURCO,59.55518945634267,57.55102040816327
150801,LIMA,HUAURA,HUACHO,38.66559052999731,40.79143267598276
150802,LIMA,HUAURA,AMBAR,36.18807724601176,39.81117230527144
150803,LIMA,HUAURA,CALETA DE CARQUIN,29.0150842945874,31.915477497255765
150804,LIMA,HUAURA,CHECRAS,33.63228699551569,36.8421052631579
150805,LIMA,HUAURA,HUALMAY,44.86566778610178,44.8768146497199
150806,LIMA,HUAURA,HUAURA,55.259993265669344,54.72933924099403
150807,LIMA,HUAURA,LEONCIO PRADO,23.529411764705884,21.175523349436393
150808,LIMA,HUAURA,PACCHO,40.74074074074074,42.36343366778149
150809,LIMA,HUAURA,SANTA LEONOR,31.40495867768595,28.264462809917354
150810,LIMA,HUAURA,SANTA MARIA,45.13045971518685,44.86931891335136
150811,LIMA,HUAURA,SAYAN,59.05199252801992,59.476228266358845
150812,LIMA,HUAURA,VEGUETA,54.089539388721484,53.84049981624403
150901,LIMA,OYON,OYON,64.8052240486377,63.55463347164592
150902,LIMA,OYON,ANDAJES,38.43283582089552,30.100334448160535
150903,LIMA,OYON,CAUJUL,29.39189189189189,33.03030303030303
150904,LIMA,OYON,COCHAMARCA,45.997745208568205,47.52808988764045
150905,LIMA,OYON,NAVAN,52.39043824701195,49.712092130518236
150906,LIMA,OYON,PACHANGARA,42.821158690176325,40.65499717673631
151001,LIMA,YAUYOS,YAUYOS,68.98263027295286,69.39058171745152
151002,LIMA,YAUYOS,ALIS,76.53061224489795,65.71428571428571
151003,LIMA,YAUYOS,ALLAUCA,65.67357512953367,65.12141280353201
151004,LIMA,YAUYOS,AYAVIRI,36.48208469055375,41.98473282442748
151005,LIMA,YAUYOS,AZANGARO,58.16326530612245,58.169934640522875
151006,LIMA,YAUYOS,CACRA,69.31407942238268,62.09912536443149
151007,LIMA,YAUYOS,CARANIA,52.06611570247934,46.902654867256636
151008,LIMA,YAUYOS,CATAHUASI,61.627906976744185,61.4604462474645
151009,LIMA,YAUYOS,CHOCOS,70.61923583662714,68.25075834175935
151010,LIMA,YAUYOS,COCHAS,42.391304347826086,30.344827586206897
151011,LIMA,YAUYOS,COLONIA,64.91677336747759,62.869198312236286
151012,LIMA,YAUYOS,HONGOS,41.77215189873418,47.82608695652174
151013,LIMA,YAUYOS,HUAMPARA,46.61654135338346,43.43891402714932
151014,LIMA,YAUYOS,HUANCAYA,50.204081632653065,55.4054054054054
151015,LIMA,YAUYOS,HUANGASCAR,64.97326203208556,63.12741312741313
151016,LIMA,YAUYOS,HUANTAN,55.853658536585364,57.49525616698292
151017,LIMA,YAUYOS,HUAÑEC,43.30708661417323,45.90163934426229
151018,LIMA,YAUYOS,LARAOS,63.07692307692308,54.54545454545455
151019,LIMA,YAUYOS,LINCHA,62.23021582733813,70.0952380952381
151020,LIMA,YAUYOS,MADEAN,55.29661016949152,58.12619502868069
151021,LIMA,YAUYOS,MIRAFLORES,55.932203389830505,58.333333333333336
151022,LIMA,YAUYOS,OMAS,50.43290043290043,54.48979591836735
151023,LIMA,YAUYOS,PUTINZA,55.0,53.4446764091858
151024,LIMA,YAUYOS,QUINCHES,38.3419689119171,35.05154639175258
151025,LIMA,YAUYOS,QUINOCAY,46.24277456647399,47.55434782608695
151026,LIMA,YAUYOS,SAN JOAQUIN,33.04347826086956,33.61344537815126
151027,LIMA,YAUYOS,SAN PEDRO DE PILAS,43.0622009569378,51.69491525423729
151028,LIMA,YAUYOS,TANTA,38.679245283018865,40.694006309148264
151029,LIMA,YAUYOS,TAURIPAMPA,72.8538283062645,80.0
151030,LIMA,YAUYOS,TOMAS,64.86486486486487,60.0418410041841
151031,LIMA,YAUYOS,TUPE,74.43181818181819,72.82157676348548
151032,LIMA,YAUYOS,VIÑAC,61.57989228007181,62.70125223613596
151033,LIMA,YAUYOS,VITIS,76.12903225806451,74.07407407407408
160101,LORETO,MAYNAS,IQUITOS,43.83073496659243,43.08955123460943
160102,LORETO,MAYNAS,ALTO NANAY,30.101394169835235,25.265553869499243
160103,LORETO,MAYNAS,FERNANDO LORES,54.97548312662244,50.08038585209003
160104,LORETO,MAYNAS,INDIANA,52.8390243902439,47.15272813914701
160105,LORETO,MAYNAS,LAS AMAZONAS,51.39634801288937,46.682188591385334
160106,LORETO,MAYNAS,MAZAN,71.13159797541576,61.10525205652816
160107,LORETO,MAYNAS,NAPO,57.72452303396929,61.315496098104795
160108,LORETO,MAYNAS,PUNCHANA,41.819464033850494,39.08431479603775
160110,LORETO,MAYNAS,TORRES CAUSANA,72.35202492211837,81.69291338582677
160112,LORETO,MAYNAS,BELEN,39.743266258752286,37.669376693766935
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,44.15125822160998,41.63349813482785
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,63.69176956913456,60.247010775968114
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,93.2964877874844,95.04639329542053
160205,LORETO,ALTO AMAZONAS,JEBEROS,77.94117647058823,79.74258533855624
160206,LORETO,ALTO AMAZONAS,LAGUNAS,70.49581718016731,70.62072012370223
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,81.57552083333333,78.75
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,79.89377845220031,78.52459016393442
160301,LORETO,LORETO,NAUTA,49.935366131853094,48.377069326971736
160302,LORETO,LORETO,PARINARI,40.10232192050374,41.29032258064516
160303,LORETO,LORETO,TIGRE,24.82027998486568,27.720651242502143
160304,LORETO,LORETO,TROMPETEROS,49.50372208436725,47.731239092495635
160305,LORETO,LORETO,URARINAS,42.360020931449505,46.792823789628905
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,28.52313789485954,27.97502023823291
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,32.220443631374344,30.955188679245282
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,19.271372386669427,20.698924731182796
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,37.81053781053781,34.343731606827546
160501,LORETO,REQUENA,REQUENA,40.981999643557295,41.44244105409154
160502,LORETO,REQUENA,ALTO TAPICHE,23.731587561374795,10.615711252653927
160503,LORETO,REQUENA,CAPELO,24.782608695652176,31.669865642994242
160504,LORETO,REQUENA,EMILIO SAN MARTIN,34.35283687943262,37.80241935483871
160505,LORETO,REQUENA,MAQUIA,31.985157699443413,40.0
160506,LORETO,REQUENA,PUINAHUA,23.927648578811368,28.077753779697623
160507,LORETO,REQUENA,SAQUENA,48.240469208211145,52.5260029717682
160508,LORETO,REQUENA,SOPLIN,38.13559322033898,34.61538461538461
160509,LORETO,REQUENA,TAPICHE,39.45409429280397,31.666666666666668
160510,LORETO,REQUENA,JENARO HERRERA,30.90178058587019,28.77030162412993
160511,LORETO,REQUENA,YAQUERANA,21.21524201853759,43.78378378378378
160601,LORETO,UCAYALI,CONTAMANA,57.29941291585127,46.95062923523717
160602,LORETO,UCAYALI,INAHUAYA,44.324853228962816,37.41721854304636
160603,LORETO,UCAYALI,PADRE MARQUEZ,68.23529411764706,64.08588158750813
160604,LORETO,UCAYALI,PAMPA HERMOSA,55.268389662027836,57.18276137270551
160605,LORETO,UCAYALI,SARAYACU,52.298050139275766,48.65269461077844
160606,LORETO,UCAYALI,VARGAS GUERRA,64.3860173289513,55.82171012734991
160701,LORETO,DATEM DEL MARAÑON,BARRANCA,65.97058289449791,66.86380811565631
160702,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,94.77818853974122,96.90860215053763
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,55.6852184320766,65.7393850658858
160704,LORETO,DATEM DEL MARAÑON,MORONA,72.69922879177378,76.42276422764228
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,58.26705734616995,65.11923688394276
160706,LORETO,DATEM DEL MARAÑON,ANDOAS,65.96447748864105,68.91304347826087
160801,LORETO,PUTUMAYO,PUTUMAYO,34.224598930481285,30.014749262536874
160802,LORETO,PUTUMAYO,ROSA PANDURO,24.822695035460992,33.898305084745765
160803,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,37.17277486910995,29.740791268758528
160804,LORETO,PUTUMAYO,YAGUAS,30.805687203791468,10.76923076923077
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,67.7177377793896,64.6090824381582
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,83.69515712767573,83.55100202657059
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,74.17045057631854,69.80739198334201
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,85.02923976608187,81.97749891821722
170201,MADRE DE DIOS,MANU,MANU,82.82157676348548,83.44741754822651
170202,MADRE DE DIOS,MANU,FITZCARRALD,80.24691358024691,78.23343848580441
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,79.56740054074932,82.35009671179884
170204,MADRE DE DIOS,MANU,HUEPETUHE,77.27814175104228,77.77526053466244
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,44.60674157303371,36.98770491803279
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,68.86420637764242,65.244708994709
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,68.2679296346414,67.14855433698904
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,76.08650175200042,72.66115132712858
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,91.5144372421921,90.94224924012158
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,94.25947187141217,93.75
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,76.05683836589698,72.94964028776978
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,94.76309226932668,93.44262295081967
180106,MOQUEGUA,MARISCAL NIETO,TORATA,86.31813125695217,83.40849012595241
180107,MOQUEGUA,MARISCAL NIETO,SAN ANTONIO,,80.28374184558871
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,69.74789915966386,67.65339074273412
180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,92.4953095684803,89.20570264765784
180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,78.73303167420815,82.08168642951252
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,97.12418300653594,92.94330518697225
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,74.0139211136891,74.08759124087591
180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,95.4653937947494,94.52380952380952
180207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,89.04494382022472,91.42857142857143
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,81.5688775510204,80.80985915492958
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,89.78328173374614,87.96791443850267
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,88.31741366642174,86.82385575589458
180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,89.04109589041096,90.12605042016807
180301,MOQUEGUA,ILO,ILO,66.22320421210982,65.66974805147726
180302,MOQUEGUA,ILO,EL ALGARROBAL,80.0,81.08017443810802
180303,MOQUEGUA,ILO,PACOCHA,40.583477758521084,44.26866500138773
190101,PASCO,PASCO,CHAUPIMARCA,74.19157650223119,67.80110046871816
190102,PASCO,PASCO,HUACHON,50.23474178403756,45.20615996025832
190103,PASCO,PASCO,HUARIACA,75.26399155227033,67.29362591431557
190104,PASCO,PASCO,HUAYLLAY,77.42105263157895,73.1046065259117
190105,PASCO,PASCO,NINACACA,79.33107854190155,75.97173144876325
190106,PASCO,PASCO,PALLANCHACRA,79.87897125567322,72.54290171606864
190107,PASCO,PASCO,PAUCARTAMBO,77.25060827250608,72.96872544397297
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,81.41479099678456,74.36128644424406
190109,PASCO,PASCO,SIMON BOLIVAR,80.35426731078906,71.16590054325115
190110,PASCO,PASCO,TICLACAYAN,77.61682242990655,67.7972865123703
190111,PASCO,PASCO,TINYAHUARCO,75.62753036437248,67.12328767123287
190112,PASCO,PASCO,VICCO,62.96103896103896,57.64762826718296
190113,PASCO,PASCO,YANACANCHA,76.26589337497212,69.35859089398471
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,85.839394389194,81.90448371549584
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,87.06422018348624,78.16836262719704
190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,85.97560975609755,72.14611872146119
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,83.2535885167464,79.10313901345292
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,88.32298136645963,83.58531317494601
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,88.09366754617415,82.1702838063439
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,84.18568056648309,80.75757575757575
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,77.36777367773678,75.6202804746494
190301,PASCO,OXAPAMPA,OXAPAMPA,33.87917680902854,31.427463901540847
190302,PASCO,OXAPAMPA,CHONTABAMBA,35.809806835066865,33.74384236453202
190303,PASCO,OXAPAMPA,HUANCABAMBA,27.15749730312837,23.282718727404195
190304,PASCO,OXAPAMPA,PALCAZU,44.69116896375702,42.67975743574935
190305,PASCO,OXAPAMPA,POZUZO,30.42452830188679,26.70906200317965
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,44.521813272701436,59.111920437036
190307,PASCO,OXAPAMPA,VILLA RICA,42.473118279569896,40.25569067664484
190308,PASCO,OXAPAMPA,CONSTITUCION,70.30574941841144,70.36875725900116
200101,PIURA,PIURA,PIURA,29.258809234507897,34.01297587027986
200104,PIURA,PIURA,CASTILLA,33.015047006553914,37.06609337715546
200105,PIURA,PIURA,CATACAOS,36.62887753830821,39.819088056119625
200107,PIURA,PIURA,CURA MORI,51.08979947689625,55.8003640195421
200108,PIURA,PIURA,EL TALLAN,53.81086803105152,58.319327731092436
200109,PIURA,PIURA,LA ARENA,50.72379849449913,57.96675451043989
200110,PIURA,PIURA,LA UNION,48.649033667315635,54.628896240041
200111,PIURA,PIURA,LAS LOMAS,53.11059907834101,51.20338874269944
200114,PIURA,PIURA,TAMBO GRANDE,34.7024458220928,38.59712823898333
200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,34.59591147889049,39.007193219856134
200201,PIURA,AYABACA,AYABACA,82.50721216889588,83.42867357883446
200202,PIURA,AYABACA,FRIAS,72.06360679436213,71.68433113720997
200203,PIURA,AYABACA,JILILI,63.949139865370235,64.53526697429136
200204,PIURA,AYABACA,LAGUNAS,85.21444695259594,86.6
200205,PIURA,AYABACA,MONTERO,69.96544140747723,74.4039270687237
200206,PIURA,AYABACA,PACAIPAMPA,87.02497285559174,87.3224043715847
200207,PIURA,AYABACA,PAIMAS,60.861576153532056,62.39925023430178
200208,PIURA,AYABACA,SAPILLICA,87.01216953420058,84.24498416050686
200209,PIURA,AYABACA,SICCHEZ,66.79462571976967,65.12345679012346
200210,PIURA,AYABACA,SUYO,38.846737481031866,41.861517574294766
200301,PIURA,HUANCABAMBA,HUANCABAMBA,60.4463082222555,62.311097542359946
200302,PIURA,HUANCABAMBA,CANCHAQUE,64.26606651662915,66.30434782608695
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,76.35070178811768,75.96632223497895
200304,PIURA,HUANCABAMBA,HUARMACA,68.19665709062419,69.58564116945944
200305,PIURA,HUANCABAMBA,LALAQUIZ,82.11574952561669,82.54873989538754
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,77.61057911536707,76.82263329706203
200307,PIURA,HUANCABAMBA,SONDOR,76.29233511586453,76.49534114818154
200308,PIURA,HUANCABAMBA,SONDORILLO,71.96242597508679,77.50580291200676
200401,PIURA,MORROPON,CHULUCANAS,32.54475298880384,33.03370330539943
200402,PIURA,MORROPON,BUENOS AIRES,31.651198762567674,34.532246633593196
200403,PIURA,MORROPON,CHALACO,64.60055096418733,59.747899159663866
200404,PIURA,MORROPON,LA MATANZA,52.04692082111437,51.66358595194085
200405,PIURA,MORROPON,MORROPON,44.627395315826824,47.47037084236014
200406,PIURA,MORROPON,SALITRAL,43.72783687943262,47.742845626763405
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,60.180131004366814,61.04924523632764
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,69.65376782077394,69.42954656265236
200409,PIURA,MORROPON,SANTO DOMINGO,62.85060103033772,61.99333703498056
200410,PIURA,MORROPON,YAMANGO,78.81257275902212,76.72646841975916
200501,PIURA,PAITA,PAITA,35.08215426745778,39.373830185468776
200502,PIURA,PAITA,AMOTAPE,56.54974946313529,56.125166444740344
200503,PIURA,PAITA,ARENAL,63.16489361702128,60.273972602739725
200504,PIURA,PAITA,COLAN,59.260580123632906,60.40283311199646
200505,PIURA,PAITA,LA HUACA,46.18915159944367,54.23685225665424
200506,PIURA,PAITA,TAMARINDO,57.83265757464062,62.242798353909464
200507,PIURA,PAITA,VICHAYAL,54.60251046025105,55.20800750703785
200601,PIURA,SULLANA,SULLANA,26.848301729526984,30.146755999316948
200602,PIURA,SULLANA,BELLAVISTA,23.52396193043039,25.86485478725608
200603,PIURA,SULLANA,IGNACIO ESCUDERO,48.97342458448138,52.2668230956172
200604,PIURA,SULLANA,LANCONES,20.280225335837066,21.177980604677696
200605,PIURA,SULLANA,MARCAVELICA,29.859298401986376,30.327195965755834
200606,PIURA,SULLANA,MIGUEL CHECA,32.254172531671024,40.53398058252427
200607,PIURA,SULLANA,QUERECOTILLO,29.5937711577522,29.961195452379332
200608,PIURA,SULLANA,SALITRAL,32.18863361547763,34.7538742023701
200701,PIURA,TALARA,PARIÑAS,47.96757852077001,49.56761729530819
200702,PIURA,TALARA,EL ALTO,41.54599659284497,43.76538146021329
200703,PIURA,TALARA,LA BREA,46.94759589411129,48.53207179629887
200704,PIURA,TALARA,LOBITOS,31.31188118811881,32.83582089552239
200705,PIURA,TALARA,LOS ORGANOS,33.59618558591601,35.199720914006626
200706,PIURA,TALARA,MANCORA,16.23680110784144,19.559359644951655
